Location,Unique_Id,row,col,Genotype,PlHa,PHI,YdHa,YdPl,SW,PSN,SWP,HI,VPP,StWP,PlHa_cat
Espinal,21MEA00423.000,12,37,GCDT_171,16.0,,41.95116279069768,0.5663406976744187,0.048,,,,,,7.0
Espinal,21MEA00162.000,5,23,GCDT_278,21.0,69.69696969696969,62.926744186046506,0.6472465116279069,0.13,,,,,,10.0
Espinal,21MEA00315.000,9,16,GCDT_009,26.0,76.62337662337663,272.6779338931955,2.265324373881932,0.26,,,,,,12.0
Espinal,21MEA00058.000,2,2,GCDT_171,26.0,64.70588235294117,272.6779338931955,2.265324373881932,0.218,,,,,,12.0
Espinal,21MEA00470.000,13,11,GCDT_154,22.0,70.27027027027027,314.62909668389324,3.0890856765327697,0.282,,,,,,10.0
Espinal,21MEA00489.000,13,30,GCDT_282,19.0,75.0,293.6535152885444,3.338376805385557,0.20800000000000002,,,,,,9.0
Espinal,21MEA00478.000,13,19,GCDT_122,16.0,80.35714285714286,272.6779338931955,3.6811521075581397,0.168,,,,,,7.0
Espinal,21MEA00469.000,13,10,GCDT_226,14.0,,251.7023524978467,3.8834077242524923,0.264,,,,,,6.0
Espinal,21MEA00101.000,4,39,GCDT_298,20.0,75.34246575342466,377.5558408699397,4.077603081395349,0.23399999999999999,,,,,,9.0
Espinal,21MEA00209.000,6,11,GCDT_012,16.0,70.17543859649122,314.62909668389324,4.247492805232558,0.266,,,,,,7.0
Espinal,21MEA00285.000,8,15,GCDT_061,19.0,72.91666666666667,377.5558408699397,4.292213769889841,0.20800000000000002,,,,,,9.0
Espinal,21MEA00084.000,3,25,GCDT_200,20.0,67.27272727272727,419.502379414298,4.530625697674419,0.226,,,,,,9.0
Espinal,21MEA00165.000,5,26,GCDT_121,23.0,76.0,503.4047049956934,4.727626794742164,0.254,,,,,,11.0
Espinal,21MEA00231.000,7,12,GCDT_186,20.0,77.04918032786885,440.4779608096468,4.757161976744186,0.20600000000000002,,,,,,9.0
Espinal,21MEA00262.000,8,38,GCDT_237,18.0,,1024.7831949058693,4.782321576227391,0.254,,,,,,8.0
Espinal,21MEA00324.000,9,25,GCDT_225,17.0,71.42857142857143,377.5558408699397,4.797180095759233,0.272,,,,,,8.0
Espinal,21MEA00475.000,13,16,GCDT_197,22.0,77.46478873239437,503.4047049956934,4.942518921775899,0.204,,,,,,10.0
Espinal,21MEA00495.000,13,36,GCDT_105,10.0,76.92307692307693,230.72677110249788,4.983698255813954,0.19399999999999998,,,,,,4.0
Espinal,21MEA00421.000,12,39,GCDT_029,18.0,81.94444444444444,1510.208565891473,5.034028552971576,0.23,,,,,,8.0
Espinal,21MEA00328.000,9,29,GCDT_083,22.0,79.2207792207792,524.3802863910422,5.148460993657506,0.268,,,,,,10.0
Espinal,21MEA00403.000,11,24,GCDT_175,26.0,75.80645161290323,629.2581933677865,5.227683452593919,0.23399999999999999,,,,,,12.0
Espinal,21MEA00208.000,6,12,GCDT_061,21.0,76.71232876712328,524.3802863910422,5.393625802879291,0.22399999999999998,,,,,,10.0
Espinal,21MEA00087.000,3,28,GCDT_251,15.0,79.62962962962962,679.6005135658914,5.436804108527132,0.17,,,,,,7.0
Espinal,21MEA00301.000,9,2,GCDT_236,19.0,70.0,482.4291236003446,5.484457405140759,0.146,,,,,,9.0
Espinal,21MEA00305.000,9,6,GCDT_224,14.0,74.28571428571429,534.8703892118864,5.50152400332226,0.27399999999999997,,,,,,6.0
Espinal,21MEA00172.000,5,33,GCDT_002,16.0,77.77777777777779,419.502379414298,5.663282122093023,0.19399999999999998,,,,,,7.0
Espinal,21MEA00404.000,11,25,GCDT_084,20.0,78.66666666666667,524.3802863910422,5.663307093023256,0.28,,,,,,9.0
Espinal,21MEA00473.000,13,14,GCDT_190,24.0,73.91304347826086,629.2581933677865,5.663323740310078,0.248,,,,,,11.0
Espinal,21MEA00428.000,12,32,GCDT_186,22.0,68.42105263157895,587.3070305770888,5.766287209302326,0.20800000000000002,,,,,,10.0
Espinal,21MEA00356.000,10,24,GCDT_074,26.0,78.16091954022988,713.1558947028424,5.924679740608229,0.252,,,,,,12.0
Espinal,21MEA00402.000,11,23,GCDT_258,19.0,81.42857142857143,524.3802863910422,5.961375887392902,0.222,,,,,,9.0
Espinal,21MEA00395.000,11,16,GCDT_240,19.0,76.25,524.3802863910422,5.961375887392902,0.272,,,,,,9.0
Espinal,21MEA00196.000,6,24,GCDT_009,21.0,77.92207792207793,587.3070305770888,6.040872314507199,0.29600000000000004,,,,,,10.0
Espinal,21MEA00212.000,6,8,GCDT_268,23.0,79.2207792207792,650.2337747631352,6.106543276036401,0.218,,,,,,11.0
Espinal,21MEA00289.000,8,11,GCDT_219,23.0,75.36231884057972,650.2337747631352,6.106543276036401,0.23399999999999999,,,,,,11.0
Espinal,21MEA00479.000,13,20,GCDT_006,16.0,73.03370786516854,461.45354220499576,6.229622819767442,0.282,,,,,,7.0
Espinal,21MEA00329.000,9,30,GCDT_248,16.0,75.51020408163265,461.45354220499576,6.229622819767442,0.19399999999999998,,,,,,7.0
Espinal,21MEA00279.000,8,21,GCDT_170,27.0,75.71428571428571,818.0338016795865,6.544270413436693,0.262,,,,,,13.0
Espinal,21MEA00481.000,13,22,GCDT_129,24.0,81.70731707317074,734.1314760981912,6.607183284883722,0.23,,,,,,11.0
Espinal,21MEA00243.000,7,24,GCDT_202,24.0,80.0,755.1070574935402,6.795963517441861,0.20800000000000002,,,,,,11.0
Espinal,21MEA00325.000,9,26,GCDT_176,16.0,73.23943661971832,503.4047049956934,6.795963517441861,0.23,,,,,,7.0
Espinal,21MEA00412.000,11,33,GCDT_159,20.0,80.0,629.2581933677865,6.795988488372094,0.22399999999999998,,,,,,9.0
Espinal,21MEA00203.000,6,17,GCDT_175,21.0,76.11940298507463,671.2047319121448,6.903820099667774,0.228,,,,,,10.0
Espinal,21MEA00398.000,11,19,GCDT_118,26.0,75.86206896551725,839.0093830749355,6.970231797853311,0.27,,,,,,12.0
Espinal,21MEA00312.000,9,13,GCDT_231,22.0,77.77777777777779,713.1558947028424,7.0018942389006344,0.226,,,,,,10.0
Espinal,21MEA00148.000,5,9,GCDT_190,27.0,78.16091954022988,880.9605458656331,7.047684366925066,0.258,,,,,,13.0
Espinal,21MEA00239.000,7,20,GCDT_065,25.0,76.31578947368422,818.0338016795865,7.067812046511627,0.242,,,,,,12.0
Espinal,21MEA00310.000,9,11,GCDT_206,21.0,71.1864406779661,692.1803133074936,7.1195689368770765,0.28,,,,,,10.0
Espinal,21MEA00476.000,13,17,GCDT_087,21.0,77.96610169491525,692.1803133074936,7.1195689368770765,0.222,,,,,,10.0
Espinal,21MEA00477.000,13,18,GCDT_108,26.0,80.72289156626505,859.9849644702841,7.144490474060823,0.23,,,,,,12.0
Espinal,21MEA00482.000,13,23,GCDT_245,20.0,73.4375,671.2047319121448,7.249011104651164,0.174,,,,,,9.0
Espinal,21MEA00447.000,12,13,GCDT_078,20.0,76.5625,671.2047319121448,7.249011104651164,0.25,,,,,,9.0
Espinal,21MEA00213.000,6,7,GCDT_163,24.0,75.29411764705883,818.0338016795865,7.3623042151162785,0.256,,,,,,11.0
Espinal,21MEA00290.000,8,10,GCDT_079,22.0,79.34782608695653,755.1070574935402,7.413778382663849,0.262,,,,,,10.0
Espinal,21MEA00042.000,2,18,GCDT_161,33.0,75.36231884057972,1132.6628983634798,7.4137935165609585,0.214,,,,,,16.0
Espinal,21MEA00269.000,8,31,GCDT_060,25.0,76.08695652173914,859.9849644702841,7.430270093023256,0.172,,,,,,12.0
Espinal,21MEA00282.000,8,18,GCDT_065,17.0,71.1864406779661,587.3070305770888,7.4622540355677165,0.258,,,,,,8.0
Espinal,21MEA00369.000,10,11,GCDT_266,26.0,79.41176470588236,901.936127260982,7.49300782647585,0.212,,,,,,12.0
Espinal,21MEA00415.000,11,36,GCDT_215,21.0,78.37837837837837,734.1314760981912,7.551066611295682,0.23199999999999998,,,,,,10.0
Espinal,21MEA00377.000,10,3,GCDT_201,25.0,77.45098039215688,880.9605458656331,7.611499116279071,0.258,,,,,,12.0
Espinal,21MEA00373.000,10,7,GCDT_015,26.0,75.55555555555556,922.9070844099915,7.667228085867622,0.336,,,,,,12.0
Espinal,21MEA00374.000,10,6,GCDT_064,24.0,81.70731707317074,859.9849644702841,7.739864680232558,0.25,,,,,,11.0
Espinal,21MEA00357.000,10,23,GCDT_133,26.0,80.59701492537313,943.8826658053401,7.841486762075134,0.2,,,,,,12.0
Espinal,21MEA00080.000,3,21,VAP_001,19.0,81.92771084337348,692.1803133074936,7.868997246022032,0.20600000000000002,,,,,,9.0
Espinal,21MEA00242.000,7,23,GCDT_165,23.0,71.7948717948718,839.0093830749355,7.8793924671385245,0.252,,,,,,11.0
Espinal,21MEA00494.000,13,35,GCDT_059,16.0,77.61194029850746,587.3070305770888,7.928644912790698,0.226,,,,,,7.0
Espinal,21MEA00333.000,9,34,GCDT_277,17.0,79.45205479452055,629.2581933677865,7.995280574555405,0.22399999999999998,,,,,,8.0
Espinal,21MEA00166.000,5,27,GCDT_113,18.0,77.77777777777779,671.2047319121448,8.054456782945737,0.228,,,,,,8.0
Espinal,21MEA00180.000,6,40,SMC_214,14.0,75.0,524.3802863910422,8.090438704318938,0.242,,,,,,6.0
Espinal,21MEA00474.000,13,15,GCDT_022,24.0,80.51948051948052,901.936127260982,8.117425145348838,0.222,,,,,,11.0
Espinal,21MEA00007.000,1,28,GCDT_124,24.0,80.30303030303031,901.936127260982,8.117425145348838,0.21600000000000003,,,,,,11.0
Espinal,21MEA00158.000,5,19,GCDT_006,15.0,77.89473684210527,566.3314491817399,8.155172868217056,0.248,,,,,,7.0
Espinal,21MEA00327.000,9,28,GCDT_274,26.0,79.01234567901236,985.8338285960378,8.190004114490161,0.24,,,,,,12.0
Espinal,21MEA00145.000,5,6,GCDT_062,21.0,79.16666666666666,797.0582202842378,8.19831312292359,0.16,,,,,,10.0
Espinal,21MEA00321.000,9,22,GCDT_286,16.0,80.51948051948052,608.2826119724375,8.211815261627908,0.222,,,,,,7.0
Espinal,21MEA00354.000,10,26,GCDT_276,28.0,81.15942028985506,1069.7361541774333,8.252250332225914,0.196,,,,,,13.0
Espinal,21MEA00081.000,3,22,GCDT_058,20.0,82.6923076923077,776.0826388888888,8.381692500000002,0.174,,,,,,9.0
Espinal,21MEA00314.000,9,15,GCDT_230,14.0,78.94736842105263,545.355867786391,8.41406196013289,0.23399999999999999,,,,,,6.0
Espinal,21MEA00409.000,11,30,GCDT_247,18.0,80.0,713.1558947028424,8.55787073643411,0.24,,,,,,8.0
Espinal,21MEA00336.000,9,37,GCDT_161,20.0,73.33333333333333,797.0582202842378,8.608228779069767,0.26,,,,,,9.0
Espinal,21MEA00296.000,8,4,GCDT_121,22.0,77.77777777777779,880.9605458656331,8.64943081395349,0.24,,,,,,10.0
Espinal,21MEA00280.000,8,20,SMC_214,15.0,72.72727272727273,608.2826119724375,8.7592696124031,0.23199999999999998,,,,,,7.0
Espinal,21MEA00152.000,5,13,GCDT_300,16.0,77.10843373493975,650.2337747631352,8.778155959302326,0.248,,,,,,7.0
Espinal,21MEA00397.000,11,18,GCDT_155,20.0,75.30864197530865,818.0338016795865,8.834765058139535,0.276,,,,,,9.0
Espinal,21MEA00167.000,5,28,GCDT_087,20.0,82.92682926829269,818.0338016795865,8.834765058139535,0.25,,,,,,9.0
Espinal,21MEA00155.000,5,16,GCDT_117,21.0,75.94936708860759,859.9849644702841,8.845559634551494,0.23399999999999999,,,,,,10.0
Espinal,21MEA00319.000,9,20,GCDT_177,24.0,73.68421052631578,985.8338285960378,8.872504457364341,0.29,,,,,,11.0
Espinal,21MEA00487.000,13,28,GCDT_070,24.0,81.48148148148148,985.8338285960378,8.872504457364341,0.248,,,,,,11.0
Espinal,21MEA00344.000,10,36,GCDT_002,23.0,76.66666666666666,964.8582472006892,9.061277451971689,0.192,,,,,,11.0
Espinal,21MEA00082.000,3,23,GCDT_270,25.0,76.25,1048.7605727820844,9.06129134883721,0.23,,,,,,12.0
Espinal,21MEA00338.000,9,39,GCDT_117,21.0,78.16091954022988,880.9605458656331,9.0613084717608,0.27,,,,,,10.0
Espinal,21MEA00004.000,1,25,GCDT_127,21.0,75.64102564102565,880.9605458656331,9.0613084717608,0.23600000000000002,,,,,,10.0
Espinal,21MEA00281.000,8,19,GCDT_163,15.0,74.99999999999999,629.2581933677865,9.061317984496124,0.266,,,,,,7.0
Espinal,21MEA00002.000,1,23,GCDT_109,15.0,80.0,629.2581933677865,9.061317984496124,0.20800000000000002,,,,,,7.0
Espinal,21MEA00067.000,3,8,GCDT_172,25.0,77.92207792207793,1069.7361541774333,9.242520372093024,0.266,,,,,,12.0
Espinal,21MEA00387.000,11,8,GCDT_238,23.0,78.57142857142857,985.8338285960378,9.258265520728008,0.266,,,,,,11.0
Espinal,21MEA00283.000,8,17,GCDT_264,23.0,77.27272727272727,985.8338285960378,9.258265520728008,0.228,,,,,,11.0
Espinal,21MEA00083.000,3,24,GCDT_130,22.0,79.51807228915662,943.8826658053401,9.267211627906976,0.222,,,,,,10.0
Espinal,21MEA00455.000,12,5,GCDT_016,21.0,75.3846153846154,901.936127260982,9.2770573089701,0.29,,,,,,10.0
Espinal,21MEA00143.000,5,4,GCDT_059,20.0,79.1044776119403,859.9849644702841,9.287837616279068,0.198,,,,,,9.0
Espinal,21MEA00272.000,8,28,GCDT_246,16.0,70.42253521126761,692.1803133074936,9.344434229651164,0.29600000000000004,,,,,,7.0
Espinal,21MEA00450.000,12,10,GCDT_251,15.0,77.08333333333334,650.2337747631352,9.363366356589149,0.172,,,,,,7.0
Espinal,21MEA00044.000,2,16,GCDT_236,23.0,76.08695652173914,1006.8094099913868,9.455253589484329,0.15,,,,,,11.0
Espinal,21MEA00396.000,11,17,GCDT_046,21.0,75.94936708860759,922.9070844099915,9.49275858250277,0.214,,,,,,10.0
Espinal,21MEA00293.000,8,7,GCDT_001,27.0,77.63157894736842,1188.6258505598623,9.509006804478899,0.256,,,,,,13.0
Espinal,21MEA00016.000,1,37,GCDT_203,26.0,76.19047619047619,1153.6384797588287,9.584073524150268,0.22399999999999998,,,,,,12.0
Espinal,21MEA00201.000,6,19,GCDT_150,13.0,72.05882352941177,587.3070305770888,9.758332200357783,0.16,,,,,,6.0
Espinal,21MEA00330.000,9,31,GCDT_261,25.0,78.94736842105263,1132.6628983634798,9.786207441860466,0.252,,,,,,12.0
Espinal,21MEA00416.000,11,37,GCDT_115,25.0,70.37037037037037,1132.6628983634798,9.786207441860466,0.23800000000000002,,,,,,12.0
Espinal,21MEA00295.000,8,5,GCDT_062,24.0,77.77777777777779,1090.711735572782,9.816405620155038,0.174,,,,,,11.0
Espinal,21MEA00253.000,7,34,GCDT_281,18.0,81.70731707317074,818.0338016795865,9.816405620155038,0.24600000000000002,,,,,,8.0
Espinal,21MEA00399.000,11,20,GCDT_034,24.0,84.52380952380952,1090.711735572782,9.816405620155038,0.254,,,,,,11.0
Espinal,21MEA00202.000,6,18,GCDT_016,22.0,73.07692307692308,1006.8094099913868,9.885037843551798,0.248,,,,,,10.0
Espinal,21MEA00406.000,11,27,GCDT_222,15.0,76.11940298507463,692.1803133074936,9.967396511627909,0.24600000000000002,,,,,,7.0
Espinal,21MEA00277.000,8,23,GCDT_185,24.0,74.07407407407408,1111.6873169681312,10.005185852713181,0.29600000000000004,,,,,,11.0
Espinal,21MEA00492.000,13,33,GCDT_273,19.0,80.26315789473684,880.9605458656331,10.015130416156673,0.2,,,,,,9.0
Espinal,21MEA00260.000,8,40,SEF_010,23.0,79.48717948717949,1069.7361541774333,10.046217795753286,0.244,,,,,,11.0
Espinal,21MEA00199.000,6,21,GCDT_079,25.0,75.3846153846154,1166.409539190353,10.07777841860465,0.252,,,,,,12.0
Espinal,21MEA00094.000,3,35,GCDT_227,20.0,74.68354430379746,943.8826658053401,10.193932790697675,0.244,,,,,,9.0
Espinal,21MEA00466.000,13,7,GCDT_075,24.0,79.36507936507937,1132.6628983634798,10.193966085271319,0.198,,,,,,11.0
Espinal,21MEA00432.000,12,28,GCDT_295,23.0,77.58620689655173,1090.711735572782,10.243205864509607,0.22,,,,,,11.0
Espinal,21MEA00332.000,9,33,GCDT_143,21.0,72.72727272727272,1006.8094099913868,10.35575393133998,0.228,,,,,,10.0
Espinal,21MEA00352.000,10,28,GCDT_063,21.0,75.92592592592592,1006.8094099913868,10.35575393133998,0.182,,,,,,10.0
Espinal,21MEA00097.000,3,38,GCDT_247,10.0,70.42253521126761,868.3724224806203,10.420469069767444,0.226,,,,,,4.0
Espinal,21MEA00056.000,2,4,GCDT_178,24.0,79.0,1163.674698535745,10.473072286821704,0.276,,,,,,11.0
Espinal,21MEA00413.000,11,34,GCDT_227,16.0,77.27272727272727,776.0826388888888,10.477115625000001,0.23199999999999998,,,,,,7.0
Espinal,21MEA00255.000,7,36,GCDT_265,19.0,80.28169014084507,922.9070844099915,10.491996328029376,0.18600000000000003,,,,,,9.0
Espinal,21MEA00220.000,7,1,SMC_214,22.0,76.54320987654322,1069.7361541774333,10.502864059196618,0.252,,,,,,10.0
Espinal,21MEA00382.000,11,3,GCDT_285,22.0,78.57142857142856,1069.7361541774333,10.502864059196618,0.198,,,,,,10.0
Espinal,21MEA00217.000,6,3,GCDT_007,24.0,79.26829268292683,1170.511800172265,10.534606201550385,0.282,,,,,,11.0
Espinal,21MEA00233.000,7,14,GCDT_198,26.0,78.4090909090909,1269.0607881136948,10.542966547406081,0.258,,,,,,12.0
Espinal,21MEA00265.000,8,35,GCDT_128,27.0,80.0,1318.3618163221358,10.546894530577088,0.174,,,,,,13.0
Espinal,21MEA00161.000,5,22,GCDT_131,15.0,79.1044776119403,734.1314760981912,10.571493255813955,0.22,,,,,,7.0
Espinal,21MEA00073.000,3,14,GCDT_295,21.0,77.94117647058823,1027.7849913867356,10.571502768549282,0.212,,,,,,10.0
Espinal,21MEA00251.000,7,32,GCDT_280,21.0,81.11111111111111,1027.7849913867356,10.571502768549282,0.22399999999999998,,,,,,10.0
Espinal,21MEA00104.000,4,36,GCDT_248,18.0,79.71014492753623,1982.161228197675,10.571526550387599,0.196,,,,,,8.0
Espinal,21MEA00122.000,4,18,GCDT_023,24.0,77.90697674418605,1191.409517657192,10.72268565891473,0.258,,,,,,11.0
Espinal,21MEA00381.000,11,2,GCDT_269,26.0,81.35593220338983,1291.3793658484065,10.728382423971379,0.17600000000000002,,,,,,12.0
Espinal,21MEA00461.000,13,2,GCDT_125,16.0,75.92592592592592,797.0582202842378,10.760285973837211,0.212,,,,,,7.0
Espinal,21MEA00364.000,10,16,GCDT_252,17.0,79.1044776119403,859.9849644702841,10.92686778385773,0.174,,,,,,8.0
Espinal,21MEA00380.000,11,1,ICTA_LIGERO,19.0,80.95238095238095,964.8582472006892,10.968914810281518,0.204,,,,,,9.0
Espinal,21MEA00488.000,13,29,GCDT_058,21.0,78.84615384615384,1069.7361541774333,11.003000442967885,0.19399999999999998,,,,,,10.0
Espinal,21MEA00156.000,5,17,GCDT_185,21.0,74.75728155339806,1069.7361541774333,11.003000442967885,0.25,,,,,,10.0
Espinal,21MEA00236.000,7,17,GCDT_254,23.0,77.02702702702703,1174.6140611541775,11.031158139534885,0.22399999999999998,,,,,,11.0
Espinal,21MEA00133.000,4,7,GCDT_105,24.0,77.41935483870968,1230.3328273040486,11.072995445736437,0.184,,,,,,11.0
Espinal,21MEA00003.000,1,24,GCDT_078,22.0,78.16091954022988,1132.6628983634798,11.120690274841438,0.294,,,,,,10.0
Espinal,21MEA00445.000,12,15,GCDT_127,25.0,79.2207792207792,1292.8932924203273,11.17059804651163,0.252,,,,,,12.0
Espinal,21MEA00263.000,8,37,GCDT_018,25.0,75.82417582417584,1294.407218992248,11.183678372093024,0.26,,,,,,12.0
Espinal,21MEA00317.000,9,18,GCDT_184,19.0,75.67567567567566,985.8338285960378,11.207374051407589,0.20199999999999999,,,,,,9.0
Espinal,21MEA00175.000,5,36,GCDT_084,23.0,77.77777777777779,1194.193184754522,11.215031648129424,0.262,,,,,,11.0
Espinal,21MEA00313.000,9,14,GCDT_135,21.0,80.0,1090.711735572782,11.218749280177189,0.266,,,,,,10.0
Espinal,21MEA00442.000,12,18,GCDT_301,21.0,77.63157894736842,1090.711735572782,11.218749280177189,0.24600000000000002,,,,,,10.0
Espinal,21MEA00128.000,4,12,GCDT_128,21.0,81.72043010752688,1090.711735572782,11.218749280177189,0.23800000000000002,,,,,,10.0
Espinal,21MEA00001.000,1,22,GCDT_192,25.0,75.28089887640449,1301.9768518518517,11.249080000000001,0.25,,,,,,12.0
Espinal,21MEA00157.000,5,18,GCDT_221,24.0,75.0,1251.1863156761412,11.260676841085271,0.21,,,,,,11.0
Espinal,21MEA00188.000,6,32,GCDT_063,23.0,79.54545454545455,1205.2305824720065,11.318687209302324,0.17,,,,,,11.0
Espinal,21MEA00385.000,11,6,GCDT_188,16.0,77.21518987341771,839.0093830749355,11.32662667151163,0.226,,,,,,7.0
Espinal,21MEA00323.000,9,24,GCDT_110,22.0,80.24691358024691,1153.6384797588287,11.326632346723045,0.228,,,,,,10.0
Espinal,21MEA00284.000,8,16,GCDT_187,22.0,80.55555555555554,1153.6384797588287,11.326632346723045,0.228,,,,,,10.0
Espinal,21MEA00292.000,8,8,GCDT_192,21.0,76.27118644067797,1111.6873169681312,11.434498117386491,0.242,,,,,,10.0
Espinal,21MEA00350.000,10,30,GCDT_205,24.0,76.62337662337663,1273.5293120155036,11.461763808139533,0.242,,,,,,11.0
Espinal,21MEA00109.000,4,31,GCDT_144,22.0,75.32467532467531,1169.1443798449611,11.478872093023256,0.23600000000000002,,,,,,10.0
Espinal,21MEA00268.000,8,32,GCDT_024,24.0,78.88888888888889,1279.487343884582,11.51538609496124,0.28,,,,,,11.0
Espinal,21MEA00287.000,8,13,GCDT_026,20.0,77.58620689655173,1069.7361541774333,11.55315046511628,0.23,,,,,,9.0
Espinal,21MEA00264.000,8,36,GCDT_283,24.0,80.51948051948052,1295.9211455641687,11.663290310077521,0.222,,,,,,11.0
Espinal,21MEA00311.000,9,12,GCDT_302,19.0,77.38095238095238,1027.7849913867356,11.684292533659733,0.268,,,,,,9.0
Espinal,21MEA00322.000,9,23,GCDT_255,19.0,77.6470588235294,1027.7849913867356,11.684292533659733,0.222,,,,,,9.0
Espinal,21MEA00273.000,8,27,GCDT_017,23.0,73.91304347826086,1252.6514050387593,11.764030586450959,0.244,,,,,,11.0
Espinal,21MEA00436.000,12,24,GCDT_076,25.0,79.71014492753623,1361.8024870801032,11.76597348837209,0.26,,,,,,12.0
Espinal,21MEA00150.000,5,11,GCDT_208,20.0,78.75,1090.711735572782,11.779686744186048,0.23199999999999998,,,,,,9.0
Espinal,21MEA00275.000,8,25,GCDT_037,24.0,77.77777777777777,1309.5464847114556,11.785918362403104,0.254,,,,,,11.0
Espinal,21MEA00018.000,1,39,GCDT_083,21.0,78.89908256880733,1153.6384797588287,11.865995791805094,0.25,,,,,,10.0
Espinal,21MEA00348.000,10,32,GCDT_250,28.0,77.77777777777779,1541.323611111111,11.890210714285715,0.258,,,,,,13.0
Espinal,21MEA00079.000,3,20,GCDT_097,16.0,79.38144329896907,880.9605458656331,11.892967369186048,0.258,,,,,,7.0
Espinal,21MEA00326.000,9,27,GCDT_158,23.0,78.64077669902912,1270.5502960809642,11.932124519716885,0.264,,,,,,11.0
Espinal,21MEA00439.000,12,21,GCDT_292,26.0,76.0,1440.547965116279,11.96762924865832,0.26,,,,,,12.0
Espinal,21MEA00168.000,5,29,GCDT_158,23.0,77.67857142857143,1276.5083279500427,11.988078210313446,0.31,,,,,,11.0
Espinal,21MEA00078.000,3,19,GCDT_028,20.0,78.75,1111.6873169681312,12.006223023255815,0.268,,,,,,9.0
Espinal,21MEA00278.000,8,22,GCDT_054,12.0,77.19298245614036,671.2047319121448,12.081685174418606,0.20600000000000002,,,,,,5.0
Espinal,21MEA00085.000,3,26,GCDT_249,18.0,81.66666666666667,1006.8094099913868,12.081712919896642,0.184,,,,,,8.0
Espinal,21MEA00066.000,3,7,GCDT_070,26.0,80.28169014084507,1454.5887919896636,12.084276118067978,0.23199999999999998,,,,,,12.0
Espinal,21MEA00017.000,1,38,GCDT_301,23.0,77.17391304347827,1288.3515127045648,12.099301162790699,0.258,,,,,,11.0
Espinal,21MEA00363.000,10,17,GCDT_172,25.0,78.4090909090909,1402.068793066322,12.113874372093022,0.284,,,,,,12.0
Espinal,21MEA00271.000,8,29,GCDT_208,23.0,77.04918032786885,1291.403407622739,12.127962436804852,0.23,,,,,,11.0
Espinal,21MEA00234.000,7,15,GCDT_122,25.0,81.08108108108108,1405.3408322566752,12.142144790697674,0.20199999999999999,,,,,,12.0
Espinal,21MEA00464.000,13,5,GCDT_104,16.0,79.74683544303797,901.936127260982,12.176137718023256,0.248,,,,,,7.0
Espinal,21MEA00349.000,10,31,GCDT_198,27.0,77.41935483870968,1527.624644702842,12.220997157622737,0.26,,,,,,13.0
Espinal,21MEA00074.000,3,15,GCDT_211,24.0,82.71604938271605,1361.8024870801032,12.256222383720928,0.226,,,,,,11.0
Espinal,21MEA00304.000,9,5,GCDT_144,17.0,77.27272727272727,964.8582472006892,12.259375376196992,0.244,,,,,,8.0
Espinal,21MEA00491.000,13,32,GCDT_071,24.0,80.0,1364.9768518518517,12.284791666666665,0.29,,,,,,11.0
Espinal,21MEA00358.000,10,22,GCDT_241,22.0,78.125,1254.1164944013778,12.313143763213528,0.284,,,,,,10.0
Espinal,21MEA00245.000,7,26,GCDT_213,11.0,70.9090909090909,629.2581933677865,12.356342706131079,0.252,,,,,,5.0
Espinal,21MEA00181.000,6,39,GCDT_008,23.0,78.16091954022988,1316.8234711455639,12.366689989888775,0.302,,,,,,11.0
Espinal,21MEA00300.000,9,1,ICTA_LIGERO,16.0,79.36507936507937,922.9070844099915,12.459245639534885,0.198,,,,,,7.0
Espinal,21MEA00353.000,10,27,GCDT_243,20.0,78.66666666666667,1153.6384797588287,12.45929558139535,0.192,,,,,,9.0
Espinal,21MEA00061.000,3,2,GCDT_230,20.0,81.81818181818181,1153.6384797588287,12.45929558139535,0.21,,,,,,9.0
Espinal,21MEA00266.000,8,34,GCDT_202,23.0,73.75,1333.0375053832904,12.518960920121335,0.20800000000000002,,,,,,11.0
Espinal,21MEA00291.000,8,9,GCDT_081,25.0,76.53061224489795,1454.5887919896636,12.567647162790697,0.254,,,,,,12.0
Espinal,21MEA00215.000,6,5,GCDT_139,23.0,77.58620689655173,1339.2885605081826,12.577666481294237,0.19399999999999998,,,,,,11.0
Espinal,21MEA00391.000,11,12,GCDT_262,18.0,78.57142857142856,1048.7605727820844,12.585126873385015,0.21600000000000003,,,,,,8.0
Espinal,21MEA00163.000,5,24,GCDT_218,18.0,75.64102564102565,1048.7605727820844,12.585126873385015,0.214,,,,,,8.0
Espinal,21MEA00015.000,1,36,GCDT_003,23.0,73.07692307692307,1340.8513242894057,12.592342871587462,0.268,,,,,,11.0
Espinal,21MEA00134.000,4,6,GCDT_060,25.0,75.47169811320755,1458.0073320413433,12.59718334883721,0.17,,,,,,12.0
Espinal,21MEA00193.000,6,27,GCDT_241,20.0,78.125,1169.1443798449611,12.626759302325581,0.28,,,,,,9.0
Espinal,21MEA00206.000,6,14,GCDT_053,24.0,80.68181818181817,1403.7048126614986,12.633343313953487,0.256,,,,,,11.0
Espinal,21MEA00160.000,5,21,SEF_010,15.0,81.70731707317074,880.9605458656331,12.685831860465118,0.222,,,,,,7.0
Espinal,21MEA00210.000,6,10,GCDT_245,15.0,71.69811320754717,880.9605458656331,12.685831860465118,0.152,,,,,,7.0
Espinal,21MEA00286.000,8,14,GCDT_011,27.0,73.68421052631578,1590.4048772609822,12.723239018087856,0.254,,,,,,13.0
